wagon_ID,wagon_construction,wagon_type,provider
'763003523872474',43.0,3.0,35
'763003523952474',43.0,3.0,35
'763003524292474',43.0,3.0,35
'763003524782474',43.0,3.0,35
'763003524862474',43.0,3.0,35
'763003525022474',43.0,3.0,35
'763003525102474',43.0,3.0,35
'763003525442474',43.0,3.0,35
'763003525512474',43.0,3.0,35
'763003525772474',43.0,3.0,35
'763003525852474',43.0,3.0,35
'763003526192474',43.0,3.0,35
'763003526352474',43.0,3.0,35
'763003526432474',43.0,3.0,35
'763003526502474',43.0,3.0,35
'763003527262474',43.0,3.0,35
'763003527832474',43.0,3.0,35
'763003527912474',43.0,3.0,35
'763003528172474',43.0,3.0,35
'763003528252474',43.0,3.0,35
'763003528582474',43.0,3.0,35
'763003528742474',43.0,3.0,35
'763003528822474',43.0,3.0,35
'763003528902474',43.0,3.0,35
'763003529242474',43.0,3.0,35
'763003529402474',43.0,3.0,35
'763003529572474',43.0,3.0,35
'763003529652474',43.0,3.0,35
'763003529732474',43.0,3.0,35
'763003530472474',43.0,3.0,35
'763003530622474',43.0,3.0,35
'763003530702474',43.0,3.0,35
'763003530962474',43.0,3.0,35
'763003531042474',43.0,3.0,35
'763003531202474',43.0,3.0,35
'763003531612474',43.0,3.0,35
'763003531792474',43.0,3.0,35
'763003532112474',43.0,3.0,35
'763003532602474',43.0,3.0,35
'763003532862474',43.0,3.0,35
'763003532942474',43.0,3.0,35
'763003533102474',43.0,3.0,35
'763003533362474',43.0,3.0,35
'763003533772474',43.0,3.0,35
'763003534682474',43.0,3.0,35
'763003534842474',43.0,3.0,35
'763003535262474',43.0,3.0,35
'763003535342474',43.0,3.0,35
'763003535422474',43.0,3.0,35
'763003535672474',43.0,3.0,35
'763003535752474',43.0,3.0,35
'763003535832474',43.0,3.0,35
'763003535912474',43.0,3.0,35
'763003536332474',43.0,3.0,35
'763003537322474',43.0,3.0,35
'763003538072474',43.0,3.0,35
'763003538492474',43.0,3.0,35
'763003538562474',43.0,3.0,35
'763003538982474',43.0,3.0,35
'763003539142474',43.0,3.0,35
'763003539302474',43.0,3.0,35
'763003539482474',43.0,3.0,35
'763003539632474',43.0,3.0,35
'763003539712474',43.0,3.0,35
'763003539972474',43.0,3.0,35
'763003540032474',43.0,3.0,35
'763003540292474',43.0,3.0,35
'763003540372474',43.0,3.0,35
'763003540522474',43.0,3.0,35
'763003540782474',43.0,3.0,35
'763003540942474',43.0,3.0,35
'763003541022474',43.0,3.0,35
'763003541102474',43.0,3.0,35
'763003541282474',43.0,3.0,35
'763003541362474',43.0,3.0,35
'763003541442474',43.0,3.0,35
'763003541512474',43.0,3.0,35
'763003541692474',43.0,3.0,35
'763003541932474',43.0,3.0,35
'763003542272474',43.0,3.0,35
'763003542502474',43.0,3.0,35
'763003542762474',43.0,3.0,35
'763003542842474',43.0,3.0,35
'763003543002474',43.0,3.0,35
'763003543262474',43.0,3.0,35
'763003543342474',43.0,3.0,35
'763003543422474',43.0,3.0,35
'763003544252474',43.0,3.0,35
'763003544332474',43.0,3.0,35
'763003544412474',43.0,3.0,35
'763003544582474',43.0,3.0,35
'763003544662474',43.0,3.0,35
'763003545162474',43.0,3.0,35
'763003545322474',43.0,3.0,35
'763003545572474',43.0,3.0,35
'763003545732474',43.0,3.0,35
'763003546152474',43.0,3.0,35
'763003546312474',43.0,3.0,35
'763003546562474',43.0,3.0,35
'763003546642474',43.0,3.0,35
'763003546722474',43.0,3.0,35
'763003546802474',43.0,3.0,35
'763003546982474',43.0,3.0,35
'763003547142474',43.0,3.0,35
'763003547302474',43.0,3.0,35
'763003547712474',43.0,3.0,35
'763003547892474',43.0,3.0,35
'763003547972474',43.0,3.0,35
'763003548132474',43.0,3.0,35
'763003548542474',43.0,3.0,35
'763003548702474',43.0,3.0,35
'763003548882474',43.0,3.0,35
'763003549042474',43.0,3.0,35
'763003549202474',43.0,3.0,35
'763003549462474',43.0,3.0,35
'763003549532474',43.0,3.0,35
'763003549872474',43.0,3.0,35
'763003550182474',43.0,3.0,35
'763003550262474',43.0,3.0,35
'763003550422474',43.0,3.0,35
'763003550592474',43.0,3.0,35
'763003550672474',43.0,3.0,35
'763003551172474',43.0,3.0,35
'763003551252474',43.0,3.0,35
'763003551662474',43.0,3.0,35
'763003551822474',43.0,3.0,35
'763003551902474',43.0,3.0,35
'763003552242474',43.0,3.0,35
'763003552812474',43.0,3.0,35
'763003553072474',43.0,3.0,35
'763003553232474',43.0,3.0,35
'763003553312474',43.0,3.0,35
'763003553492474',43.0,3.0,35
'763003554142474',43.0,3.0,35
'763003554482474',43.0,3.0,35
'763003554552474',43.0,3.0,35
'763003554632474',43.0,3.0,35
'763003554712474',43.0,3.0,35
'763003554972474',43.0,3.0,35
'763003555212474',43.0,3.0,35
'763003555392474',43.0,3.0,35
'763003555542474',43.0,3.0,35
'763003555702474',43.0,3.0,35
'763003555962474',43.0,3.0,35
'763003556122474',43.0,3.0,35
'763003556202474',43.0,3.0,35
'763003556382474',43.0,3.0,35
'763003556462474',43.0,3.0,35
'763003556532474',43.0,3.0,35
'763003556612474',43.0,3.0,35
'763003556792474',43.0,3.0,35
'763003556872474',43.0,3.0,35
'763003556952474',43.0,3.0,35
'763003557372474',43.0,3.0,35
'763003557452474',43.0,3.0,35
'763003557522474',43.0,3.0,35
'763003557782474',43.0,3.0,35
'763003558102474',43.0,3.0,35
'763003558282474',43.0,3.0,35
'763003558442474',43.0,3.0,35
'763003558772474',43.0,3.0,35
'763003558852474',43.0,3.0,35
'763003559192474',43.0,3.0,35
'763003559352474',43.0,3.0,35
'763003559502474',43.0,3.0,35
'763003560652474',42.0,3.0,35
'697603200002475',49.0,3.0,32
'697603200182475',49.0,3.0,32
'697603200262475',49.0,3.0,32
'697603200342475',49.0,3.0,32
'697603200422475',49.0,3.0,32
'697603200592475',49.0,3.0,32
'697603200672475',49.0,3.0,32
'697603200752475',49.0,3.0,32
'697603200832475',49.0,3.0,32
'697603200912475',49.0,3.0,32
'697603201092475',49.0,3.0,32
'697603201172475',49.0,3.0,32
'697603201252475',49.0,3.0,32
'697603201332475',49.0,3.0,32
'697603201412475',49.0,3.0,32
'697603201582475',49.0,3.0,32
'697603201662475',49.0,3.0,32
'697603201742475',49.0,3.0,32
'697603201822475',49.0,3.0,32
'697603201902475',49.0,3.0,32
'697603202082475',49.0,3.0,32
'697603202162475',49.0,3.0,32
'697603202242475',49.0,3.0,32
'697603202402475',49.0,3.0,32
'697603202572475',49.0,3.0,32
'697603202652475',49.0,3.0,32
'697603202732475',49.0,3.0,32
'697603202812475',49.0,3.0,32
'697603202992475',49.0,3.0,32
'697603203072475',49.0,3.0,32
'697603203152475',49.0,3.0,32
'697603203232475',49.0,3.0,32
'697603203492475',49.0,3.0,32
'697603203562475',49.0,3.0,32
'697603203642475',49.0,3.0,32
'697603203722475',49.0,3.0,32
'697603203802475',49.0,3.0,32
'697603203982475',49.0,3.0,32
'697603204062475',49.0,3.0,32
'697603204142475',49.0,3.0,32
'697603204222475',49.0,3.0,32
'697603204302475',49.0,3.0,32
'697603204482475',49.0,3.0,32
'697603204552475',49.0,3.0,32
'697603204632475',49.0,3.0,32
'697603204712475',49.0,3.0,32
'697603204892475',49.0,3.0,32
'697603204972475',49.0,3.0,32
'697603205212475',49.0,3.0,32
'697603205392475',49.0,3.0,32
'697603205472475',49.0,3.0,32
'697603205542475',49.0,3.0,32
'697603205622475',49.0,3.0,32
'697603205702475',49.0,3.0,32
'697603205882475',49.0,3.0,32
'697603205962475',49.0,3.0,32
'697603206042475',49.0,3.0,32
'697603206122475',49.0,3.0,32
'697603206202475',49.0,3.0,32
'697603206382475',49.0,3.0,32
'697603206462475',49.0,3.0,32
'697603206532475',49.0,3.0,32
'697603206612475',49.0,3.0,32
'697603206792475',49.0,3.0,32
'697603206872475',49.0,3.0,32
'697603206952475',49.0,3.0,32
'697603207032475',49.0,3.0,32
'697603207112475',49.0,3.0,32
'697603207292475',49.0,3.0,32
'697603207372475',49.0,3.0,32
'697603207452475',49.0,3.0,32
'697603207522475',49.0,3.0,32
'697603207602475',49.0,3.0,32
'697603207782475',49.0,3.0,32
'697603207862475',49.0,3.0,32
'697603207942475',49.0,3.0,32
'697603208022475',49.0,3.0,32
'697603208102475',49.0,3.0,32
'697603208282475',49.0,3.0,32
'697603208362475',49.0,3.0,32
'697603208442475',49.0,3.0,32
'697603208512475',49.0,3.0,32
'697603208772475',49.0,3.0,32
'697603208852475',49.0,3.0,32
'697603208932475',49.0,3.0,32
'697603209012475',49.0,3.0,32
'697603209192475',49.0,3.0,32
'697603209272475',49.0,3.0,32
'697603209352475',49.0,3.0,32
'697603209432475',49.0,3.0,32
'697603209502475',49.0,3.0,32
'697603209682475',49.0,3.0,32
'697603209762475',49.0,3.0,32
'697603209842475',49.0,3.0,32
'697603209922475',49.0,3.0,32
'697603210082475',49.0,3.0,32
'697603210162475',49.0,3.0,32
'697603210242475',49.0,3.0,32
'697603210322475',49.0,3.0,32
'697603210572475',49.0,3.0,32
'697603210652475',49.0,3.0,32
'697603210732475',49.0,3.0,32
'697603210812475',49.0,3.0,32
'697603210992475',49.0,3.0,32
'697603211072475',49.0,3.0,32
'697603211152475',49.0,3.0,32
'697603211232475',49.0,3.0,32
'697603211312475',49.0,3.0,32
'697603211492475',49.0,3.0,32
'697603211642475',49.0,3.0,32
'697603211722475',49.0,3.0,32
'697603211802475',49.0,3.0,32
'697603211982475',49.0,3.0,32
'697603212142475',49.0,3.0,32
'697603212222475',49.0,3.0,32
'697603212302475',49.0,3.0,32
'697603212482475',49.0,3.0,32
'697603212552475',49.0,3.0,32
'697603212632475',49.0,3.0,32
'697603212712475',49.0,3.0,32
'697603212892475',49.0,3.0,32
'697603212972475',49.0,3.0,32
'697603213052475',49.0,3.0,32
'697603213132475',49.0,3.0,32
'697603213212475',49.0,3.0,32
'697603213392475',49.0,3.0,32
'697603213472475',49.0,3.0,32
'697603213542475',49.0,3.0,32
'697603213622475',49.0,3.0,32
'697603213702475',49.0,3.0,32
'697603213882475',49.0,3.0,32
'697603213962475',49.0,3.0,32
'697603214042475',49.0,3.0,32
'697603214122475',49.0,3.0,32
'697603214202475',49.0,3.0,32
'697603214382475',49.0,3.0,32
'697603214462475',49.0,3.0,32
'697603214532475',49.0,3.0,32
'697603214612475',49.0,3.0,32
'697603214792475',49.0,3.0,32
'697603214872475',49.0,3.0,32
'697603214952475',49.0,3.0,32
'697603215032475',49.0,3.0,32
'697603215112475',49.0,3.0,32
'697603215292475',49.0,3.0,32
'697603215372475',49.0,3.0,32
'697603215452475',49.0,3.0,32
'697603215522475',49.0,3.0,32
'697603215602475',49.0,3.0,32
'697603215782475',49.0,3.0,32
'697603215862475',49.0,3.0,32
'697603215942475',49.0,3.0,32
'697603216022475',49.0,3.0,32
'697603216282475',49.0,3.0,32
'697603216362475',49.0,3.0,32
'697603216442475',49.0,3.0,32
'697603216512475',49.0,3.0,32
'697603216692475',49.0,3.0,32
'697603216772475',49.0,3.0,32
'697603216852475',49.0,3.0,32
'697603216932475',49.0,3.0,32
'697603217012475',49.0,3.0,32
'697603217192475',49.0,3.0,32
'697603217272475',49.0,3.0,32
'697603217352475',49.0,3.0,32
'697603217432475',49.0,3.0,32
'697603217502475',49.0,3.0,32
'697603217682475',49.0,3.0,32
'697603217762475',49.0,3.0,32
'697603217842475',49.0,3.0,32
'697603217922475',49.0,3.0,32
'697603218182475',49.0,3.0,32
'697603218262475',49.0,3.0,32
'697603218342475',49.0,3.0,32
'697603218422475',49.0,3.0,32
'697603218592475',49.0,3.0,32
'697603218672475',49.0,3.0,32
'697603218752475',49.0,3.0,32
'697603218832475',49.0,3.0,32
'697603218912475',49.0,3.0,32
'697603219092475',49.0,3.0,32
'697603219172475',49.0,3.0,32
'697603219252475',49.0,3.0,32
'697603219332475',49.0,3.0,32
'697603219412475',49.0,3.0,32
'697603219582475',49.0,3.0,32
'697603219662475',49.0,3.0,32
'697603219742475',49.0,3.0,32
'697603219822475',49.0,3.0,32
'697603219902475',49.0,3.0,32
'697603220062475',49.0,3.0,32
'763003520142475',49.0,3.0,35
'697603220222475',49.0,3.0,32
'697603220302475',49.0,3.0,32
'697603220482475',49.0,3.0,32
'697603220552475',49.0,3.0,32
'697603220632475',49.0,3.0,32
'697603220712475',49.0,3.0,32
'697603220892475',49.0,3.0,32
'697603220972475',49.0,3.0,32
'697603221052475',49.0,3.0,32
'697603221132475',49.0,3.0,32
'697603221392475',49.0,3.0,32
'697603221622475',49.0,3.0,32
'697603221702475',49.0,3.0,32
'697603221882475',49.0,3.0,32
'697603221962475',49.0,3.0,32
'697603222042475',49.0,3.0,32
'697603222122475',49.0,3.0,32
'697603222202475',49.0,3.0,32
'697603222382475',49.0,3.0,32
'697603222462475',49.0,3.0,32
'697603222532475',49.0,3.0,32
'697603222612475',49.0,3.0,32
'697603222792475',49.0,3.0,32
'697603222872475',49.0,3.0,32
'697603222952475',49.0,3.0,32
'697603223032475',49.0,3.0,32
'697603223112475',49.0,3.0,32
'697603223292475',49.0,3.0,32
'697603223372475',49.0,3.0,32
'697603223452475',49.0,3.0,32
'697603223522475',49.0,3.0,32
'697603223602475',49.0,3.0,32
'697603223782475',49.0,3.0,32
'697603223862475',49.0,3.0,32
'697603223942475',49.0,3.0,32
'697603224022475',49.0,3.0,32
'697603224102475',49.0,3.0,32
'697603224282475',49.0,3.0,32
'697603224362475',49.0,3.0,32
'697603224442475',49.0,3.0,32
'697603224512475',49.0,3.0,32
'697603224692475',49.0,3.0,32
'697603224772475',49.0,3.0,32
'697603224852475',49.0,3.0,32
'697603224932475',49.0,3.0,32
'697603225012475',49.0,3.0,32
'697603225192475',49.0,3.0,32
'697603225272475',49.0,3.0,32
'697603225352475',49.0,3.0,32
'697603225432475',49.0,3.0,32
'697603225502475',49.0,3.0,32
'697603225682475',49.0,3.0,32
'697603225762475',49.0,3.0,32
'697603225842475',49.0,3.0,32
'697603225922475',49.0,3.0,32
'697603226002475',49.0,3.0,32
'697603226182475',49.0,3.0,32
'697603226262475',49.0,3.0,32
'697603226342475',49.0,3.0,32
'697603226422475',49.0,3.0,32
'697603226592475',49.0,3.0,32
'697603226672475',49.0,3.0,32
'697603226752475',49.0,3.0,32
'697603226832475',49.0,3.0,32
'697603226912475',49.0,3.0,32
'697603227092475',49.0,3.0,32
'697603227172475',49.0,3.0,32
'697603227252475',49.0,3.0,32
'697603227332475',49.0,3.0,32
'697603227412475',49.0,3.0,32
'697603227582475',49.0,3.0,32
'697603227662475',49.0,3.0,32
'697603227742475',49.0,3.0,32
'697603227822475',49.0,3.0,32
'697603228082475',49.0,3.0,32
'697603228162475',49.0,3.0,32
'697603228242475',49.0,3.0,32
'697603228322475',49.0,3.0,32
'697603228402475',49.0,3.0,32
'697603228572475',49.0,3.0,32
'697603228652475',49.0,3.0,32
'697603228732475',49.0,3.0,32
'697603228812475',49.0,3.0,32
'697603228992475',49.0,3.0,32
'697603229072475',49.0,3.0,32
'697603229152475',49.0,3.0,32
'697603229232475',49.0,3.0,32
'697603229312475',49.0,3.0,32
'697603229492475',49.0,3.0,32
'697603229562475',49.0,3.0,32
'697603229642475',49.0,3.0,32
'697603229722475',49.0,3.0,32
'697603229802475',49.0,3.0,32
'806603701163300',64.0,5.0,37
'806603701403300',64.0,5.0,37
'806603702493300',64.0,5.0,37
'806603704883300',64.0,5.0,37
'806603705203300',64.0,5.0,37
'806603705613300',64.0,5.0,37
'806603705953300',64.0,5.0,37
'806603706113300',64.0,5.0,37
'806603706293300',64.0,5.0,37
'806603709593300',64.0,5.0,37
'806603709753300',64.0,5.0,37
'806603710233300',64.0,5.0,37
'806603710723300',64.0,5.0,37
'806603710803300',64.0,5.0,37
'806603711483300',64.0,5.0,37
'806603712623300',64.0,5.0,37
'806603712703300',64.0,5.0,37
'806603713043300',64.0,5.0,37
'806603713793300',64.0,5.0,37
'806603714293300',64.0,5.0,37
'806603714603300',64.0,5.0,37
'806603715283300',64.0,5.0,37
'806603716013300',64.0,5.0,37
'806603716433300',64.0,5.0,37
'806603717833300',64.0,5.0,37
'806603718173300',64.0,5.0,37
'806603718253300',64.0,5.0,37
'806603718413300',64.0,5.0,37
'806603719083300',64.0,5.0,37
'806603719653300',64.0,5.0,37
'806603720053300',64.0,5.0,37
'806603720393300',64.0,5.0,37
'806603720623300',64.0,5.0,37
'806603721383300',64.0,5.0,37
'806603722863300',64.0,5.0,37
'806603723103300',64.0,5.0,37
'806603723443300',64.0,5.0,37
'806603723693300',64.0,5.0,37
'806603723853300',64.0,5.0,37
'806603724353300',64.0,5.0,37
'806603724433300',64.0,5.0,37
'806603724763300',64.0,5.0,37
'806603725343300',64.0,5.0,37
'806603725673300',64.0,5.0,37
'806603726333300',64.0,5.0,37
'806603726413300',64.0,5.0,37
'806603727243300',64.0,5.0,37
'806603727573300',64.0,5.0,37
'806603727653300',64.0,5.0,37
'806603727813300',64.0,5.0,37
'806603728233300',64.0,5.0,37
'806603728803300',64.0,5.0,37
'806603729223300',64.0,5.0,37
'806603729633300',64.0,5.0,37
'806603730293300',64.0,5.0,37
'806603730373300',64.0,5.0,37
'806603730453300',64.0,5.0,37
'806603730603300',64.0,5.0,37
'806603731023300',64.0,5.0,37
'806603731693300',64.0,5.0,37
'806603732503300',64.0,5.0,37
'806603732763300',64.0,5.0,37
'806603733003300',64.0,5.0,37
'806603734093300',64.0,5.0,37
'806603734743300',64.0,5.0,37
'806603734823300',64.0,5.0,37
'806603735243300',64.0,5.0,37
'806603735323300',64.0,5.0,37
'806603735403300',64.0,5.0,37
'806603735653300',64.0,5.0,37
'806603735733300',64.0,5.0,37
'806603737633300',64.0,5.0,37
'806603737893300',64.0,5.0,37
'806603738053300',64.0,5.0,37
'806603739533300',64.0,5.0,37
'806603739613300',64.0,5.0,37
'806603740433300',64.0,5.0,37
'806603741263300',64.0,5.0,37
'806603741673300',64.0,5.0,37
'806603744073300',64.0,5.0,37
'806603744643300',64.0,5.0,37
'806603745633300',64.0,5.0,37
'806603746473300',64.0,5.0,37
'806603747383300',64.0,5.0,37
'806603747613300',64.0,5.0,37
'806603748523300',64.0,5.0,37
'806603748783300',64.0,5.0,37
'806603749283300',64.0,5.0,37
'806603750083300',64.0,5.0,37
'806603750403300',64.0,5.0,37
'806603751233300',64.0,5.0,37
'806603751493300',64.0,5.0,37
'806603751563300',64.0,5.0,37
'806603751643300',64.0,5.0,37
'806603751803300',64.0,5.0,37
'806603752063300',64.0,5.0,37
'806603752893300',64.0,5.0,37
'806603753053300',64.0,5.0,37
'806603754203300',64.0,5.0,37
'806603754873300',64.0,5.0,37
'806603755783300',64.0,5.0,37
'806603755943300',64.0,5.0,37
'806603756023300',64.0,5.0,37
'806603756443300',64.0,5.0,37
'806603756853300',64.0,5.0,37
'806603757353300',64.0,5.0,37
'806603757683300',64.0,5.0,37
'806603757843300',64.0,5.0,37
'806603758003300',64.0,5.0,37
'806603758673300',64.0,5.0,37
'806603758833300',64.0,5.0,37
'806603759173300',64.0,5.0,37
'806603759253300',64.0,5.0,37
'806603759413300',64.0,5.0,37
'806603759743300',64.0,5.0,37
'806603760633300',64.0,5.0,37
'806603761133300',64.0,5.0,37
'806603761213300',64.0,5.0,37
'806603762463300',64.0,5.0,37
'806603762873300',64.0,5.0,37
'806603762953300',64.0,5.0,37
'806603763113300',64.0,5.0,37
'806603763603300',64.0,5.0,37
'806603763863300',64.0,5.0,37
'806603764023300',64.0,5.0,37
'806603764283300',64.0,5.0,37
'806603764363300',64.0,5.0,37
'806603764513300',64.0,5.0,37
'806603765013300',64.0,5.0,37
'806603765683300',64.0,5.0,37
'806603766593300',64.0,5.0,37
'806603766833300',64.0,5.0,37
'806603767253300',64.0,5.0,37
'806603767743300',64.0,5.0,37
'806603768323300',64.0,5.0,37
'806603769493300',64.0,5.0,37
'806603770043300',64.0,5.0,37
'806603772023300',64.0,5.0,37
'806603772283300',64.0,5.0,37
'806603772513300',64.0,5.0,37
'806603773013300',64.0,5.0,37
'806603773353300',64.0,5.0,37
'806603773683300',64.0,5.0,37
'806603775663300',64.0,5.0,37
'806603776083300',64.0,5.0,37
'806603776573300',64.0,5.0,37
'806603776993300',64.0,5.0,37
'806603777153300',64.0,5.0,37
'806603777493300',64.0,5.0,37
'806603777803300',64.0,5.0,37
'806603778143300',64.0,5.0,37
'806603779473300',64.0,5.0,37
'806603780283300',64.0,5.0,37
'806603780363300',64.0,5.0,37
'806603780773300',64.0,5.0,37
'806603781433300',64.0,5.0,37
'806603781503300',64.0,5.0,37
'806603782593300',64.0,5.0,37
'806603783173300',64.0,5.0,37
'806603783413300',64.0,5.0,37
'806603784163300',64.0,5.0,37
'806603784323300',64.0,5.0,37
'806603784573300',64.0,5.0,37
'806603784653300',64.0,5.0,37
'806603785493300',64.0,5.0,37
'806603786063300',64.0,5.0,37
'806603786483300',64.0,5.0,37
'806603786973300',64.0,5.0,37
'806603788383300',64.0,5.0,37
'806603788613300',64.0,5.0,37
'806603789033300',64.0,5.0,37
'806603790003300',64.0,5.0,37
'806603790263300',64.0,5.0,37
'806603790423300',64.0,5.0,37
'806603790673300',64.0,5.0,37
'806603791173300',64.0,5.0,37
'806603791253300',64.0,5.0,37
'806603791413300',64.0,5.0,37
'806603791583300',64.0,5.0,37
'806603792403300',64.0,5.0,37
'806603792573300',64.0,5.0,37
'806603792813300',64.0,5.0,37
'806603793493300',64.0,5.0,37
'806603793643300',64.0,5.0,37
'806603794143300',64.0,5.0,37
'806603794303300',64.0,5.0,37
'806603794553300',64.0,5.0,37
'697603294633300',64.0,5.0,32
'806603795883300',64.0,5.0,37
'806603796203300',64.0,5.0,37
'806603796383300',64.0,5.0,37
'806603797453300',64.0,5.0,37
'806603797523300',64.0,5.0,37
'806603797863300',64.0,5.0,37
'806603798103300',64.0,5.0,37
'806603799273300',64.0,5.0,37
'806603700403301',64.0,5.0,37
'806603700813301',64.0,5.0,37
'806603701073301',64.0,5.0,37
'806603701233301',64.0,5.0,37
'806603702063301',64.0,5.0,37
'806603702483301',64.0,5.0,37
'806603702893301',64.0,5.0,37
'806603702973301',64.0,5.0,37
'806603703213301',64.0,5.0,37
'806603703393301',64.0,5.0,37
'806603703623301',64.0,5.0,37
'806603704463301',64.0,5.0,37
'806603704873301',64.0,5.0,37
'806603705603301',64.0,5.0,37
'806603705943301',64.0,5.0,37
'806603706103301',64.0,5.0,37
'806603706693301',64.0,5.0,37
'806603706773301',64.0,5.0,37
'806603707013301',64.0,5.0,37
'806603709823301',64.0,5.0,37
'806603710633301',64.0,5.0,37
'806603711393301',64.0,5.0,37
'806603711543301',64.0,5.0,37
'806603711703301',64.0,5.0,37
'806603711883301',64.0,5.0,37
'806603712043301',64.0,5.0,37
'806603712383301',64.0,5.0,37
'806603712533301',64.0,5.0,37
'806603712793301',64.0,5.0,37
'806603712953301',64.0,5.0,37
'806603713113301',64.0,5.0,37
