wagon_ID,loading_state,loading_state_update,altitude,latitude,longitude,signal_quality_satellite,signal_quality_hdop,determination_position,GNSS_velocity,timestamp_measure_position,timestamp_transfer,movement_state,timestamp_measure_movement_state,timestamp_index,provider
'1113003513973553',Beladen,38 days 23:15:58,60.0,44.696278,10.647808,9.0,2.3,1,0.0,39 days 05:58:05.030000,39 days 05:58:30.914000,standing,39 days 05:58:05.030000,39 days 05:58:41,35
'763003534192458',Beladen,43 days 07:05:45,408.0,48.629247,9.827189,8.0,3.1,1,0.0,43 days 07:43:30.279000,43 days 07:43:27.289000,standing,43 days 07:43:30.279000,43 days 07:43:42,35
'1113003524744852',Leer,38 days 23:15:58,269.0,49.356864,7.177738,11.0,2.0,1,0.0,39 days 11:54:37.341000,39 days 11:54:53.352000,standing,39 days 11:54:37.341000,39 days 11:55:11,35
'1113003518180691',Beladen,39 days 18:05:52,16.0,53.01037,11.761127,10.0,3.6,1,79.0,39 days 18:51:14.301000,39 days 18:51:27.961000,moving,39 days 18:51:14.301000,39 days 18:51:37,35
'1113003517084852',Beladen,41 days 23:46:47,375.0,48.85703,9.168484,9.0,2.1,1,0.0,42 days 06:22:51.159000,42 days 06:23:02.243000,standing,42 days 06:22:51.159000,42 days 06:23:19,35
'763003518462471',Leer,44 days 07:05:36,54.0,52.391984,9.631968,11.0,1.8,1,0.0,44 days 11:05:36.560000,44 days 11:05:56.160000,standing,44 days 11:05:36.560000,44 days 11:06:10,35
'1113003568484852',Beladen,39 days 14:43:52,202.0,49.250224,6.846424,10.0,2.6,1,0.0,39 days 19:41:29.208000,39 days 19:41:45.946000,parking,39 days 19:41:29.208000,39 days 19:42:10,35
'903003573544367',Leer,39 days 23:16:02,261.0,46.393126,15.660397,11.0,1.7,1,0.0,40 days 21:19:48,40 days 21:20:21.571000,moving,40 days 21:19:48,40 days 21:20:51,35
'1113003550450689',Leer,42 days 23:46:55,54.0,52.330866,9.783932,9.0,7.4,1,0.0,43 days 01:45:29,43 days 01:47:15.930000,moving,43 days 01:45:29,43 days 01:47:34,35
'1113003519304852',Beladen,42 days 10:05:47,237.0,49.3543,7.177417,11.0,1.8,1,0.0,42 days 11:35:08.148000,42 days 11:35:23.696000,standing,42 days 11:35:08.148000,42 days 11:35:42,35
'1113003508053536',Beladen,41 days 23:46:47,36.0,42.240578,11.724622,10.0,2.5,1,0.0,42 days 06:38:39.550000,42 days 06:38:51.305000,standing,42 days 06:38:39.550000,42 days 06:39:05,35
'1113003559644852',Beladen,43 days 23:46:50,247.0,49.359378,7.172601,9.0,1.9,1,0.0,44 days 06:10:15.516000,44 days 06:10:34.441000,standing,44 days 06:10:15.516000,44 days 06:10:55,35
'763003501262458',Leer,43 days 23:46:50,261.0,48.906648,9.148278,11.0,3.3,1,0.0,44 days 11:43:35,44 days 11:45:54.785000,moving,44 days 11:43:35,44 days 11:46:27,35
'763003528102471',Beladen,39 days 23:16:02,117.0,44.899923,8.860663,9.0,1.3,1,0.0,40 days 16:40:43.189000,40 days 16:40:56.571000,standing,40 days 16:40:43.189000,40 days 16:41:06,35
'763003538722458',Beladen,38 days 22:45:54,109.0,59.504995,13.314677,11.0,4.5,1,0.0,42 days 07:49:12,42 days 07:51:50.508000,moving,42 days 07:49:12,42 days 07:52:06,35
'903003507314366',Beladen,42 days 10:03:33,156.0,50.525655,14.224788,12.0,3.4,1,0.0,42 days 10:27:23.139000,42 days 10:27:36.164000,standing,42 days 10:27:23.139000,42 days 10:27:52,35
'1113003512663536',Beladen,37 days 22:45:39,204.0,41.69878,13.130264,8.0,1.2,1,0.0,42 days 17:19:54,42 days 17:22:33.805000,moving,42 days 17:19:54,42 days 17:23:04,35
'1113003571684852',Beladen,41 days 22:45:46,-7.0,53.100198,9.198567,10.0,2.9,1,90.0,41 days 23:50:38.304000,42 days 00:06:00.805000,,NaT,42 days 00:08:00,35
'1113003503573546',Leer,43 days 04:05:41,111.0,49.3055,8.534431,9.0,4.3,1,89.0,43 days 04:39:28.315000,43 days 04:39:45.196000,moving,43 days 04:39:28.315000,43 days 04:40:06,35
'763003590862457',Beladen,37 days 23:16:01,-1.0,43.730286,10.381439,11.0,1.1,1,0.0,38 days 00:29:01.862000,38 days 00:29:19.274000,standing,38 days 00:29:01.862000,38 days 00:29:25,35
'1113003530393546',Leer,44 days 10:05:36,24.0,53.400793,10.058465,13.0,6.7,1,0.0,44 days 11:17:05.885000,44 days 11:17:25.629000,standing,44 days 11:17:05.885000,44 days 11:17:29,35
'763003540772459',Beladen,40 days 16:05:48,-24.0,53.319988,10.283313,12.0,1.7,1,100.0,40 days 21:41:59.218000,40 days 21:42:06.071000,moving,40 days 21:41:59.218000,40 days 21:42:18,35
'763003561082457',Beladen,41 days 09:05:42,47.0,53.341214,8.494087,12.0,4.4,1,0.0,41 days 09:37:14.323000,41 days 09:37:27.180000,parking,41 days 09:37:14.323000,41 days 09:37:46,35
'1498003513902468',Beladen,42 days 11:05:55,454.0,48.572778,10.419666,11.0,3.5,1,98.0,42 days 11:49:59.309000,42 days 11:50:13.571000,moving,42 days 11:49:59.309000,42 days 11:50:49,35
'1113003510174726',Leer,41 days 09:25:54,60.0,50.631655,7.21926,9.0,1.1,1,92.0,41 days 14:22:28.330000,41 days 14:22:51.633000,moving,41 days 14:22:28.330000,41 days 14:23:03,35
'903003543104367',Beladen,41 days 03:05:44,24.0,52.602981,7.311907,12.0,1.5,1,98.0,41 days 11:13:10.303000,41 days 11:15:24.055000,moving,41 days 11:13:10.303000,41 days 11:15:38,35
'903003517544366',Beladen,40 days 23:46:37,67.0,52.2693,8.075561,11.0,1.0,1,0.0,41 days 11:34:33,41 days 11:36:18.508000,moving,41 days 11:34:33,41 days 11:36:31,35
'903003573714366',Leer,42 days 03:25:59,71.0,52.11989,11.604316,9.0,2.7,1,0.0,42 days 17:00:24.743000,42 days 17:00:37.321000,standing,42 days 17:00:24.743000,42 days 17:00:52,35
'903003586004367',Leer,42 days 03:25:59,37.0,51.921586,12.155359,9.0,3.2,1,100.0,42 days 18:01:11.670000,42 days 18:01:27.211000,moving,42 days 18:01:11.670000,42 days 18:01:54,35
'1113003561910689',Leer,40 days 23:15:52,146.0,52.310135,11.692673,11.0,3.5,1,0.0,41 days 02:51:31.298000,41 days 02:51:55.930000,standing,41 days 02:51:31.298000,41 days 02:52:07,35
'1113003507980689',Leer,42 days 12:14:19.604000,19.0,53.487216,10.184537,9.0,5.2,1,60.0,42 days 16:15:56.326000,42 days 16:16:07.618000,moving,42 days 16:15:56.326000,42 days 16:16:32,35
'1113003510730691',Leer,42 days 17:05:53,54.0,52.310468,11.691926,11.0,4.0,1,0.0,42 days 19:45:56.513000,42 days 19:46:06.461000,standing,42 days 19:45:56.513000,42 days 19:46:23,35
'1113003550330691',Beladen,38 days 22:05:00,57.0,52.304269,11.682377,11.0,3.4,1,0.0,38 days 22:29:24.206000,38 days 22:30:17.289000,parking,38 days 22:29:24.206000,38 days 22:30:29,35
'763003517962471',Beladen,41 days 23:46:47,-8.0,45.435477,11.018724,7.0,5.3,1,11.0,42 days 17:42:18.316000,42 days 17:42:50.352000,moving,42 days 17:42:18.316000,42 days 17:43:44,35
'1113003509643962',Leer,40 days 02:05:38,185.0,50.641655,11.373492,10.0,2.9,1,0.0,40 days 02:52:16.350000,40 days 02:52:14.102000,standing,40 days 02:52:16.350000,40 days 02:52:33,35
'763003597952459',Beladen,43 days 08:03:34,15.0,55.408439,11.354638,10.0,3.9,1,0.0,43 days 08:42:37,43 days 08:44:19.868000,moving,43 days 08:42:37,43 days 08:44:37,35
'763003581312470',Leer,38 days 16:05:44,265.0,49.349235,7.163486,10.0,1.9,1,0.0,38 days 22:21:50.044000,38 days 22:22:20.274000,standing,38 days 22:21:50.044000,38 days 22:22:33,35
'1113003504563553',Beladen,43 days 23:46:50,206.0,49.898493,10.902773,11.0,3.7,1,0.0,44 days 12:37:20.252000,44 days 12:37:46.348000,standing,44 days 12:37:20.252000,44 days 12:37:52,35
'903003591954366',Beladen,42 days 17:05:53,140.0,49.231827,9.19877,9.0,6.8,1,0.0,42 days 17:56:12.287000,42 days 17:56:28.524000,standing,42 days 17:56:12.287000,42 days 17:56:51,35
'1113003555764852',Leer,41 days 12:05:54,107.0,51.375543,7.410308,10.0,1.8,1,0.0,41 days 12:49:47.615000,41 days 12:49:59.758000,standing,41 days 12:49:47.615000,41 days 12:50:25,35
'1113003594853963',Leer,42 days 18:26:06,210.0,49.254832,7.001814,12.0,2.7,1,0.0,42 days 22:44:31.410000,42 days 22:45:14.868000,standing,42 days 22:44:31.410000,42 days 22:45:43,35
'763003514082471',Beladen,38 days 22:45:54,74.0,59.057735,15.052709,10.0,2.0,1,0.0,39 days 17:54:35.069000,39 days 17:54:49.618000,standing,39 days 17:54:35.069000,39 days 17:55:00,35
'763003519342474',Beladen,40 days 13:04:11,267.0,51.246054,9.445707,9.0,2.1,1,0.0,40 days 14:12:38.677000,40 days 14:12:58.852000,parking,40 days 14:12:38.677000,40 days 14:13:17,35
'763003501672474',Leer,43 days 06:06:14,172.0,50.575206,8.657699,10.0,2.3,1,41.0,43 days 08:31:05.055000,43 days 08:31:01.930000,moving,43 days 08:31:05.055000,43 days 08:31:16,35
'2863003557756640',Leer,37 days 23:46:39,404.0,49.415276,11.088312,8.0,4.4,1,0.0,38 days 15:45:16.475000,38 days 15:45:44.602000,parking,38 days 15:45:16.475000,38 days 15:45:56,35
'1113003528583546',Beladen,29 days 23:46:52,179.0,62.524778,15.64789,12.0,1.5,1,0.0,43 days 23:51:08.011000,43 days 23:51:15.680000,parking,43 days 23:51:08.011000,43 days 23:51:35,35
'1113003572093962',Leer,39 days 15:05:51,209.0,49.247561,7.001352,11.0,3.4,1,0.0,39 days 23:09:24.550000,39 days 23:09:39.086000,standing,39 days 23:09:24.550000,39 days 23:09:50,35
'763003553312458',Beladen,38 days 12:05:44,529.0,47.275201,11.494257,11.0,2.3,1,0.0,38 days 21:53:50.669000,38 days 21:54:11.414000,standing,38 days 21:53:50.669000,38 days 21:54:21,35
'1113003507973536',Leer,38 days 23:15:58,26.0,41.961955,12.509725,10.0,1.9,1,0.0,39 days 03:10:00.950000,39 days 03:10:17.524000,standing,39 days 03:10:00.950000,39 days 03:10:25,35
'1498003501862468',Beladen,43 days 02:05:47,182.0,51.332908,9.470399,12.0,1.7,1,0.0,43 days 09:50:20,43 days 09:53:14.274000,moving,43 days 09:50:20,43 days 09:53:30,35
'903003591204366',Beladen,39 days 05:05:38,483.0,48.388724,10.870219,9.0,4.9,1,96.0,39 days 05:37:13.758000,39 days 05:37:32.211000,moving,39 days 05:37:13.758000,39 days 05:37:41,35
'903003557394367',Leer,38 days 23:46:44,380.0,48.78624,11.419253,10.0,2.0,1,0.0,39 days 02:35:19.714000,39 days 02:35:36.039000,standing,39 days 02:35:19.714000,39 days 02:35:46,35
'763003562912462',Leer,40 days 09:23:32,280.0,45.841145,9.003589,8.0,3.7,1,0.0,40 days 14:19:23,40 days 14:20:17.633000,moving,40 days 14:19:23,40 days 14:20:30,35
'763003578152459',Leer,39 days 23:16:02,2.0,53.078725,14.321441,7.0,5.1,1,0.0,40 days 15:59:58.423000,40 days 16:00:11.586000,parking,40 days 15:59:58.423000,40 days 16:00:26,35
'763003560732458',Beladen,38 days 01:46:19.467000,471.0,47.482172,8.210186,9.0,4.7,1,0.0,38 days 14:46:15.385000,38 days 14:46:38.680000,standing,38 days 14:46:15.385000,38 days 14:46:45,35
'1113003516783553',Beladen,42 days 11:26:12,259.0,48.27267,14.31858,11.0,4.2,1,0.0,42 days 19:56:59,42 days 19:58:47.008000,moving,42 days 19:56:59,42 days 19:59:01,35
'763003585832473',Beladen,40 days 23:46:37,183.0,41.697328,13.128951,11.0,1.9,1,0.0,42 days 11:45:28.086000,42 days 11:45:29.993000,standing,42 days 11:45:28.086000,42 days 11:46:02,35
'1113003541103942',Beladen,42 days 07:26:03,166.0,49.954932,9.770624,12.0,5.3,1,0.0,42 days 09:52:19,42 days 09:54:08.852000,moving,42 days 09:52:19,42 days 09:54:24,35
'1113003568820691',Leer,42 days 02:43:39,212.0,50.962271,9.801904,11.0,1.8,1,0.0,42 days 05:28:14,42 days 05:31:06.789000,moving,42 days 05:28:14,42 days 05:31:23,35
'763003538002471',Beladen,40 days 23:15:52,129.0,45.502044,9.215958,12.0,2.4,1,20.0,41 days 11:10:57.343000,41 days 11:10:57.258000,moving,41 days 11:10:57.343000,41 days 11:11:11,35
'763003560772470',Beladen,38 days 15:05:51,79.0,48.827659,4.480109,10.0,2.0,1,24.0,38 days 18:56:18.316000,38 days 18:56:46.008000,moving,38 days 18:56:18.316000,38 days 18:56:54,35
'763003574852458',Leer,43 days 10:05:41,551.0,47.179977,9.772646,10.0,1.6,1,0.0,43 days 22:01:40.285000,43 days 22:01:48.383000,standing,43 days 22:01:40.285000,43 days 22:02:06,35
'763003510932471',Beladen,40 days 23:46:37,185.0,51.307452,9.450206,8.0,1.7,1,0.0,41 days 07:32:51.863000,41 days 07:33:17.211000,standing,41 days 07:32:51.863000,41 days 07:33:29,35
'1113003592533963',Leer,38 days 23:46:44,47.0,50.895541,7.055084,12.0,1.3,1,0.0,39 days 09:42:00.698000,39 days 09:42:16.055000,standing,39 days 09:42:00.698000,39 days 09:42:23,35
'763003536732459',Beladen,40 days 07:05:53,58.0,52.391478,9.609394,10.0,2.0,1,0.0,40 days 08:31:17.812000,40 days 08:31:35.461000,,NaT,40 days 08:31:52,35
'864853504714370',Leer,40 days 22:06:39,141.0,49.459426,8.511766,11.0,3.6,1,0.0,40 days 23:04:49.329000,40 days 23:05:03.102000,moving,40 days 23:04:49.329000,40 days 23:05:16,35
'1113003516163962',Beladen,39 days 23:16:02,123.0,57.855034,14.100163,12.0,2.1,1,91.0,40 days 23:51:39.325000,40 days 23:51:40.164000,moving,40 days 23:51:39.325000,40 days 23:51:56,35
'1113003511734726',Leer,41 days 09:25:54,71.0,50.40146,7.545677,8.0,4.5,1,0.0,41 days 14:53:04.901000,41 days 14:53:27.024000,standing,41 days 14:53:04.901000,41 days 14:53:49,35
'1498003508972468',Leer,41 days 12:05:54,141.0,49.214353,9.215418,12.0,1.9,1,0.0,41 days 12:26:37.533000,41 days 12:26:49.508000,standing,41 days 12:26:37.533000,41 days 12:27:03,35
'864853540994366',Leer,-24 days +22:46:55,117.0,48.839709,8.152085,9.0,1.8,1,0.0,38 days 09:19:41.910000,38 days 09:20:46.321000,parking,38 days 09:19:41.910000,38 days 09:21:03,35
'1113003536413546',Beladen,39 days 08:05:46,261.0,48.214566,14.511436,10.0,2.1,1,0.0,39 days 08:20:36.205000,39 days 08:20:56.321000,standing,39 days 08:20:36.205000,39 days 08:21:04,35
'1113003564003961',Leer,41 days 00:30:35,324.0,49.399173,11.067365,9.0,2.2,1,0.0,41 days 09:12:50.036000,41 days 09:13:45.696000,parking,41 days 09:12:50.036000,41 days 09:14:01,35
'763003534372464',Beladen,42 days 23:46:55,381.0,50.436023,8.669334,9.0,2.0,1,39.0,43 days 00:31:51.299000,43 days 00:32:00.914000,moving,43 days 00:31:51.299000,43 days 00:32:17,35
'1113003572485358',Beladen,41 days 04:03:33,237.0,50.074492,18.540692,11.0,5.2,1,0.0,41 days 22:29:51.101000,41 days 22:30:16.133000,standing,41 days 22:29:51.101000,41 days 22:30:53,35
'1113003500923546',Beladen,37 days 23:16:01,104.0,45.48422,9.237655,11.0,4.5,1,0.0,38 days 11:30:48.995000,38 days 11:31:11.274000,standing,38 days 11:30:48.995000,38 days 11:31:22,35
'1113003505003948',Beladen,39 days 23:46:44,45.0,53.248254,9.68093,12.0,3.5,1,100.0,40 days 22:35:28.299000,40 days 22:35:37.743000,moving,40 days 22:35:28.299000,40 days 22:35:53,35
'1113003563274852',Leer,38 days 23:15:58,132.0,51.045697,17.105221,13.0,1.2,1,0.0,39 days 13:29:41,39 days 13:31:34.539000,moving,39 days 13:29:41,39 days 13:31:50,35
'1113003503954852',Leer,37 days 23:16:01,47.0,52.479919,7.31017,10.0,1.7,1,0.0,42 days 13:16:49.712000,42 days 13:17:00.461000,standing,42 days 13:16:49.712000,42 days 13:17:16,35
'903003521904366',Leer,40 days 23:46:37,374.0,48.781761,11.424053,10.0,1.4,1,0.0,41 days 05:43:44,41 days 05:51:16.055000,moving,41 days 05:43:44,41 days 05:51:42,35
'903003515074366',Beladen,39 days 23:46:44,158.0,45.678544,10.904954,9.0,4.4,1,69.0,40 days 06:44:42.336000,40 days 06:45:04.227000,moving,40 days 06:44:42.336000,40 days 06:45:15,35
'1113003522053546',Beladen,39 days 23:18:16,53.0,50.957519,6.888512,11.0,2.4,1,0.0,40 days 08:24:05.204000,40 days 08:24:19.118000,standing,40 days 08:24:05.204000,40 days 08:24:29,35
'903003515594363',Beladen,31 days 23:15:59,171.0,48.805988,5.079868,9.0,2.5,1,97.0,40 days 16:53:44.316000,40 days 16:54:00.899000,moving,40 days 16:53:44.316000,40 days 16:54:14,35
'763003549602459',Beladen,38 days 23:15:58,135.0,44.855297,8.809951,9.0,1.1,1,0.0,39 days 06:39:42,39 days 06:42:22.914000,moving,39 days 06:39:42,39 days 06:42:32,35
'1113003538943540',Leer,39 days 22:45:56,457.0,48.63086,9.84137,10.0,2.3,1,67.0,40 days 00:02:31.307000,40 days 00:08:30.368000,moving,40 days 00:02:31.307000,40 days 00:09:43,35
'1113003515463553',Beladen,40 days 23:46:37,76.0,44.966684,9.854408,9.0,3.8,1,96.0,41 days 07:14:27.293000,41 days 07:14:29.477000,moving,41 days 07:14:27.293000,41 days 07:14:43,35
'903003520004366',Beladen,38 days 23:46:44,240.0,45.860187,4.831875,10.0,1.8,1,27.0,39 days 19:20:22.232000,39 days 19:20:46.368000,moving,39 days 19:20:22.232000,39 days 19:20:57,35
'763003599382473',Leer,40 days 23:46:37,101.0,49.796648,8.470996,9.0,2.3,1,68.0,41 days 05:25:00.322000,41 days 05:25:23.539000,moving,41 days 05:25:00.322000,41 days 05:25:44,35
'763003574272459',Beladen,39 days 23:16:02,388.0,47.418535,8.386167,11.0,1.6,1,0.0,40 days 12:07:06.749000,40 days 12:07:29.196000,standing,40 days 12:07:06.749000,40 days 12:07:40,35
'763003582272459',Beladen,42 days 23:46:55,451.0,47.172299,9.478108,11.0,2.0,1,0.0,43 days 11:48:26.870000,43 days 11:48:37.696000,standing,43 days 11:48:26.870000,43 days 11:48:58,35
'763003504742464',Beladen,38 days 13:25:56,163.0,48.473226,7.945776,9.0,2.5,1,46.0,38 days 17:36:54.296000,38 days 17:37:22.493000,moving,38 days 17:36:54.296000,38 days 17:37:37,35
'1113003500910691',Beladen,42 days 17:03:35,45.0,52.329023,9.964695,9.0,3.0,1,0.0,42 days 17:54:55.328000,42 days 17:55:17.118000,parking,42 days 17:54:55.328000,42 days 17:55:30,35
'763003501422458',Leer,39 days 07:04:02,453.0,47.229889,9.574577,8.0,2.1,1,67.0,39 days 07:52:36.298000,39 days 07:52:46.258000,moving,39 days 07:52:36.298000,39 days 07:52:55,35
'763003501442464',Beladen,40 days 23:46:37,568.0,48.550802,9.893039,10.0,2.4,1,97.0,41 days 02:56:35.333000,41 days 02:56:49.258000,moving,41 days 02:56:35.333000,41 days 02:57:01,35
'1498003512912468',Beladen,38 days 09:04:05,5.0,53.35413,7.157751,12.0,2.2,1,0.0,38 days 10:09:36.437000,38 days 10:09:56.664000,standing,38 days 10:09:36.437000,38 days 10:10:09,35
'903003586764366',Beladen,38 days 23:46:44,215.0,46.991368,4.817464,8.0,4.3,1,97.0,39 days 16:12:14.336000,39 days 16:12:49.696000,moving,39 days 16:12:14.336000,39 days 16:13:11,35
'763003501452471',Beladen,38 days 06:05:42,443.0,47.82253,13.002266,9.0,1.1,1,0.0,38 days 09:17:21.677000,38 days 09:17:38.758000,standing,38 days 09:17:21.677000,38 days 09:17:49,35
'1113003520590689',Leer,43 days 03:05:44,126.0,51.714642,9.976706,11.0,1.4,1,50.0,43 days 03:53:02.070000,43 days 03:53:22.743000,moving,43 days 03:53:02.070000,43 days 03:53:58,35
'1113003542353546',Beladen,40 days 23:15:52,447.0,47.254991,7.961509,9.0,1.4,1,0.0,41 days 09:04:41,41 days 09:07:18.743000,moving,41 days 09:04:41,41 days 09:07:38,35
'1113003524863546',Beladen,41 days 23:46:47,393.0,47.425784,8.371959,8.0,3.0,1,0.0,42 days 14:10:40.436000,42 days 14:10:50.868000,standing,42 days 14:10:40.436000,42 days 14:11:21,35
'763003512222459',Beladen,40 days 01:05:45,71.0,52.194549,9.814393,12.0,2.7,1,0.0,40 days 10:51:21,40 days 10:53:01.618000,moving,40 days 10:51:21,40 days 10:53:29,35
'763003541942457',Beladen,39 days 23:46:44,1.0,55.492691,9.485718,10.0,1.4,1,0.0,40 days 04:50:04.068000,40 days 04:50:15.321000,standing,40 days 04:50:04.068000,40 days 04:50:24,35
'903003582794367',Leer,37 days 23:16:01,40.0,48.874238,2.609473,13.0,1.1,1,0.0,41 days 10:52:52.868000,41 days 10:53:41.305000,parking,41 days 10:52:52.868000,41 days 10:53:56,35
'1113003502113948',Beladen,38 days 18:05:52,49.0,50.944036,7.014309,10.0,2.8,1,0.0,38 days 18:43:42,38 days 18:45:29.493000,moving,38 days 18:43:42,38 days 18:45:41,35
'763003526352458',Beladen,41 days 23:46:47,87.0,48.8915,4.41311,11.0,3.6,1,91.0,42 days 20:27:45.309000,42 days 20:28:04.227000,moving,42 days 20:27:45.309000,42 days 20:28:22,35
'763003560512470',Beladen,41 days 09:05:42,57.0,48.960385,2.954229,9.0,4.0,1,97.0,41 days 18:51:17.318000,41 days 18:51:32.164000,moving,41 days 18:51:17.318000,41 days 18:51:54,35
'763003525522457',Beladen,39 days 23:16:02,131.0,44.858348,8.811294,8.0,1.1,1,0.0,40 days 06:23:01,40 days 06:25:39.821000,moving,40 days 06:23:01,40 days 06:25:52,35
'903003571814366',Beladen,38 days 07:05:41,284.0,49.430822,7.664994,10.0,4.9,1,0.0,38 days 08:05:25,38 days 08:07:09.446000,moving,38 days 08:05:25,38 days 08:07:28,35
'1113003514502740',Beladen,42 days 23:46:55,88.0,50.006455,8.324383,11.0,2.7,1,57.0,43 days 01:43:39.325000,43 days 01:43:44.914000,moving,43 days 01:43:39.325000,43 days 01:44:05,35
'1113003514624858',Leer,41 days 21:26:19,79.0,50.357143,7.585201,11.0,1.8,1,0.0,41 days 23:10:48,41 days 23:11:24.852000,moving,41 days 23:10:48,41 days 23:11:44,35
'2863003591556642',Beladen,42 days 01:05:41,123.0,51.024551,17.131914,8.0,1.7,1,0.0,39 days 07:21:00.584000,42 days 01:29:58.164000,standing,39 days 07:21:00.584000,42 days 01:30:14,35
'763003500692457',Beladen,42 days 23:46:55,135.0,52.003454,8.503502,12.0,1.4,1,0.0,43 days 09:48:40.350000,43 days 09:49:24.039000,parking,43 days 09:48:40.350000,43 days 09:49:48,35
'1113003540223964',Beladen,40 days 22:45:59,-12.0,53.082204,8.741439,10.0,4.2,1,0.0,40 days 23:47:33,40 days 23:49:12.461000,moving,40 days 23:47:33,40 days 23:49:24,35
'903003520664367',Beladen,41 days 15:05:56,66.0,52.209549,8.342547,11.0,5.1,1,43.0,41 days 22:46:12.307000,41 days 22:46:26.086000,moving,41 days 22:46:12.307000,41 days 22:46:41,35
'1113003546294852',Beladen,39 days 23:46:44,246.0,48.025177,7.857963,9.0,0.9,1,0.0,40 days 08:05:48.179000,40 days 08:06:04.180000,standing,40 days 08:05:48.179000,40 days 08:06:18,35
'763003525472471',Leer,42 days 07:05:48,93.0,52.066897,9.749683,10.0,1.5,1,0.0,42 days 07:52:35.196000,42 days 07:52:52.993000,standing,42 days 07:52:35.196000,42 days 07:53:06,35
'903003560264367',Leer,40 days 23:46:37,324.0,50.327679,9.598815,10.0,3.0,1,83.0,41 days 06:33:30.285000,41 days 06:34:07.993000,moving,41 days 06:33:30.285000,41 days 06:34:22,35
'1113003550493911',Beladen,44 days 09:23:35,201.0,49.236055,6.968263,9.0,1.7,1,0.0,44 days 14:57:11,44 days 14:59:07.488000,moving,44 days 14:57:11,44 days 14:59:13,35
'2863003527796643',Beladen,37 days 23:46:39,30.0,52.215959,14.596325,9.0,1.6,1,0.0,38 days 13:38:35,38 days 13:41:27.368000,moving,38 days 13:38:35,38 days 13:41:33,35
